Date,XDV,XCG,XIU,XMD,XCV,XCS,XMV,XIC,XIN,XSP
2018-04-03,-0.002491285,-0.002765338,-0.001771455,-0.002466181,-0.005911245,0.003916234,-0.000719006,-0.002071949,0.009891218,0.013582614
2018-04-04,0.001245967,0.002074617,-0.000886668,-0.002884826,0,-0.001303775,-0.002880836,-0.001660529,0.002752289,0.011401937
2018-04-05,0.01361174,0,0.013221662,0.015154712,0.017241851,0.018740694,0.010403725,0.012797248,0.011709619,0.006977937
2018-04-06,-0.009880905,-0.000345483,-0.01100599,-0.007753515,0,-0.005135039,-0.008602286,-0.00906477,-0.011317052,-0.021758145
2018-04-09,0.004128902,0.003104986,0.003093999,-0.001639705,-0.007409051,0.007053671,0.00645853,0.001653959,0.006259474,0.003378272
2018-04-10,-0.001649125,0,0.00044119,0.008173012,0.00779746,0.00446298,-0.003941882,0.002476475,0.008543834,0.016059371
2018-04-11,-0.005380334,0,-0.001324468,0.002845191,-0.006233144,0.01138559,-0.000718244,-0.000824907,-0.004651152,-0.005324531
2018-04-12,-0.000830278,0,0.000883278,0.000811159,0.000390685,-0.002519204,-0.001438366,0.001236767,0.005810602,0.008307051
2018-04-13,-0.003744327,0,-0.000441489,0.002430039,0,0.002519204,-0.002161477,0.000412077,0,-0.00298252
2018-04-16,0.003744327,0.003782287,0.002204976,-0.001214282,-0.001172371,0.001256612,0.004318087,0.000823597,-0.001159449,0.007604485
2018-04-17,0.004144885,0,0.002639935,0.007264305,0.001172371,0.008132695,0.004299399,0.004516182,0.005399284,0.010810904
2018-04-18,0.004950269,0.019708293,0.011793104,0.012387581,0.008169702,0.016069491,0.008544262,0.0110006,0.00651728,0.000651521
2018-04-19,-0.003710786,-0.011846562,-0.006097674,-0.005176297,-0.000774973,-0.005533342,-0.006401353,-0.00446719,-0.000764619,-0.005878572
2018-04-20,0.006176787,0.001020894,0.002617843,0.000798068,0.002323684,-0.004324787,0.002494433,0.001220022,0.001146643,-0.008222179
2018-04-23,0.004913782,0.005089186,0.00521501,0.002788256,0.006939017,0.003708204,0.004969551,0.004461898,0.005333287,0.000330067
2018-04-24,-0.000860578,-0.00033854,-0.004344226,-0.002788256,0,-0.003708204,-0.004969551,-0.004461898,-0.005333287,-0.013628335
2018-04-25,0.001229744,-0.006112118,0.003910688,-0.001596729,0.00383462,0.006788211,0.00177774,0.002030816,0.003051125,0.002340108
2018-04-26,0.00775332,0,0.008635663,0.004384985,0.000382427,0.003682848,0.007432082,0.008885188,0.008720459,0.010297245
2018-04-27,0.004461452,0.01218714,0.002576101,0.000397708,0.005341541,0,0.004924583,0.002008413,0.001131759,0.001321185
2018-04-30,-0.004867739,0.000672613,-0.003866747,-0.001193283,0.001141039,-0.004298484,-0.001053291,-0.003215372,-0.001131759,-0.007952539
2018-05-01,0.000813239,0,0.001720559,-0.004788733,-0.004189834,0,-0.000351397,0.000804943,0.003391485,0.001661975
2018-05-02,-0.000813239,-0.004718403,-0.000860267,0.005982016,0,0.01223295,-0.003166939,0,0.002255066,-0.007667973
2018-05-03,-0.006119007,0,-0.000429721,-0.001591421,-0.000381551,-0.008547396,-0.000352957,-0.000804943,-0.001126832,-0.001339485
2018-05-04,0.005712035,0.014089444,0.008142217,0.00516369,0.005331047,0.007330481,0.005976766,0.007619911,0.004125178,0.012323248
2018-05-07,0.002844087,0,0.005533217,0.001978915,0.002276037,-0.000608888,0.002450452,0.004384944,0.001869671,0.003634538
2018-05-08,0,0.006970919,0.002966451,0,0.001136377,0.00121753,0.001746767,0.002384035,0.00261149,-0.000659764
2018-05-09,0.001620986,0,0.003801417,0.002369621,0,0.007876528,0,0.002377806,0.003718664,0.009525322
2018-05-10,0.002427206,0,0.005046496,0.005115328,0.007916909,0.003012634,0.003484367,0.005527096,0.002595033,0.010082959
2018-05-11,0.000807984,0,0.002095176,-0.003144725,0,-0.003616313,0,0.001573602,0.001479846,0.001939959
2018-05-14,0.001613499,0.012165179,0.007506208,0.003536905,0.015279032,0.004217814,0.004857626,0.006269762,0.003321731,0.000645704
2018-05-15,0.001208341,0,0.002075128,0.000392336,0,-0.004821858,-0.001385476,0.001561272,-0.001844072,-0.006801547
2018-05-16,0.000805366,-0.000981051,0.000828611,-0.001176895,0.001847283,0.004220357,-0.000346768,0.0007797,0.000738011,0.004539535
2018-05-17,-0.000805366,0.002613812,0.001242072,0.003135653,0,0.006597065,0.00277023,0.00155767,0.003314307,-0.000323651
2018-05-18,0.000805366,0,-0.000413902,0.005075388,-0.000369238,0.006553462,0,0.001555201,-0.002208246,-0.002267806
2018-05-22,0.004013961,0,-0.00082817,-0.000389761,0.004789085,-0.004165535,0.003451618,-0.001166414,0.004411711,0.00388474
2018-05-23,-0.002808254,0.000652281,-0.001243272,0.001557126,-0.006267131,-0.000596109,-0.00310581,-0.000388787,-0.008473005,0.002903683
2018-05-24,-0.00080378,0,-0.001245017,0,0.002216743,-0.002988353,0,-0.001168368,-0.005564939,-0.001612208
2018-05-25,-0.000443724,0,-0.001632653,-0.003506675,0,-0.009620886,0,-0.001559033,-0.003353786,-0.001937874
2018-05-28,-0.002829198,0.001303217,-0.004198159,-0.003127249,-0.010759229,-0.006060532,0,-0.005477498,-0.004489283,0.001292413
2018-05-29,-0.010987115,-0.001629428,-0.007177509,-0.001959923,0,0.001821851,-0.00693749,-0.004324697,-0.011312355,-0.012672841
2018-05-30,0.002452161,0.002931195,0.007598338,0.008593847,0,0.007255136,0.005553695,0.007458113,0.009435754,0.012026826
2018-05-31,-0.00081684,0,0.002100202,0,0,-0.004225763,0.001037986,0.001172843,-0.006406668,-0.006483171
2018-06-01,0.00081684,0,-0.001679848,0.001554793,-0.002614227,0.002417032,0.002072432,-0.000781712,0.009407436,0.010352913
2018-06-04,0.002853414,0.00970879,0,0,-0.002621352,-0.009094059,-0.000345133,0.000390794,0.002618371,0.004816137
2018-06-05,0.002438531,0.005780335,0.003356977,0.008506919,0.002995329,0.007886335,0.001035121,0.004289558,-0.003367633,0.000960559
2018-06-06,0.001623025,0,0.004180707,0.001154814,0,0.002413991,0,0.004270963,0.007096132,0.008285498
2018-06-07,0.003237553,-0.001602136,0.001250349,0.000768963,0.010042758,0.003609909,0.001378314,0,-0.007846129,0
2018-06-08,0.000808035,-0.003212446,0.000416894,-0.000384277,-0.000370059,-0.004816176,0.001032667,0.000774521,0.003743854,0.001902305
2018-06-11,0.002418916,0.007692492,0.004985411,0.002304144,0.004432819,0.00241108,0.005488605,0.004635067,0.006332857,0.001582545
2018-06-12,0.001609809,0.003187627,0.001242454,0.003828668,-0.002953223,0,-0.000342025,0.001155406,-0.003720348,0.002526927
2018-06-13,-0.00201259,0.004762743,-0.001242454,-0.001147222,0.001477724,-0.000602349,0.001026114,-0.001540597,-0.000745889,-0.004743172
2018-06-14,-0.001612542,0.006000306,0.004960972,0.001529021,0.00073838,-0.001808731,0.001366464,0.004998873,0.008912188,0.002848542
2018-06-15,0.002015323,0.000629491,-0.002477263,-0.001146784,-0.002955629,-0.005446405,0.004428815,-0.000767523,-0.005189069,-0.000632297
2018-06-18,0.002011882,0.004708817,0.004948453,0.009135945,0.004429637,0.003029373,0.002715381,0.003831513,-0.007085633,-0.002533295
2018-06-19,-0.000402073,-0.003450954,-0.004535174,-0.002275916,-0.002212388,-0.006068139,-0.002375526,-0.003831513,-0.010156137,-0.004130228
2018-06-20,0.006812442,0.007825662,0.007820559,0.004168977,0.00515466,0.004251616,0.007784613,0.006885965,0.000378024,0.001908322
2018-06-21,-0.001599074,-0.00845443,-0.005756575,-0.007974121,-0.003310649,-0.004251616,-0.005409087,-0.005734766,-0.00911173,-0.006375569
2018-06-22,0.003195089,0.004079722,0.008213501,0.002664811,0,0.015101519,0.00709348,0.006878024,0.00986735,0.001916959
2018-06-25,-0.012517787,-0.018978029,-0.016495219,-0.012627936,-0.008017075,-0.014029457,-0.015009172,-0.015583336,-0.017391619,-0.014313126
2018-06-26,0.002831432,0,0.008281718,0.002321818,0.010798781,-0.000611804,0.005838831,0.005828533,0.005055269,0.001629477
2018-06-27,-0.006076253,0.00512191,-0.002891006,-0.00542616,-0.005198581,0.002445224,-0.000342459,-0.002715719,-0.002719138,-0.008830887
2018-06-28,-0.006932419,0,-0.003313721,-0.004284245,-0.005974614,-0.009200081,0,-0.003502575,0.003494571,0.006222414
2018-06-29,0.004898098,0,0.007441037,0.007775974,0,0.010420205,0,0.00660573,0.000774788,0.000978996
2018-07-03,0,0.00699951,-0.002474442,0.006947094,0.004856963,0,-0.000342615,-0.001550238,-0.005047463,0.002605787
2018-07-04,0.001627262,0.005690774,0.002474442,0.001537257,0.002605642,0,0.002396117,0.003871301,0.003109233,0
2018-07-05,-0.001219696,-0.005056818,-0.003300294,-0.003462135,-0.003351393,-0.000610126,-0.003081661,-0.001933777,0.003872886,0.004543929
2018-07-06,0.005681484,0,0.007820559,0.004613809,0.004094514,0,0.001370619,0.005405279,0.002702343,0.007742084
2018-07-09,0.001213353,0.015718547,0.005723434,0.004592148,0.005556681,0.009714961,0.006486042,0.006141909,0.009591398,0.008957213
2018-07-10,0.003631149,0,0.00690652,0.000382153,0.005893192,0.001207537,0.005428999,0.006104771,0.000763385,0.003179583
2018-07-11,-0.004440126,0.00497825,-0.006498775,-0.008047764,-0.010335822,-0.010312373,-0.003389764,-0.007636693,-0.009584175,-0.006369443
2018-07-12,0.004842854,0.009882894,0.008924808,0.007283954,0.002223938,0.004259122,0.008453172,0.008397186,0.007674727,0.007955569
2018-07-13,0.000805428,0,-0.000808024,0.001145261,0,0.001819764,-0.000673766,0,0.002290814,0.001583447
2018-07-16,0.000803761,-0.002461632,-0.003238831,-0.008429215,0,-0.010969029,0,-0.00418989,-0.00190872,-0.000949794
2018-07-17,0.002007368,0,0.000405548,0.004989575,0.005537948,0.003059211,-0.0013484,0.001144617,0.006095209,0.004109418
2018-07-18,-0.004019285,0.001231474,-0.002435085,-0.000766107,0,0,-0.001350526,-0.001526255,0.00151808,0.001891007
2018-07-19,0.002413835,0.013143966,0.005268369,-0.001150005,0,0.001220807,0.001687901,0.003430482,-0.000758752,-0.003469488
2018-07-20,-0.006044983,-0.008233014,-0.006488091,-0.00654227,-0.008133054,-0.002443418,-0.003716943,-0.006872861,-0.003421243,-0.001581143
2018-07-23,-0.000404202,-0.00675893,-0.0012215,0.001542971,0,-0.007366661,-0.001015895,-0.001150143,0.001902097,0.001896919
2018-07-24,0.002019992,0.00369245,-0.000814938,-0.005411651,0.002595106,0,-0.001696068,-0.000383541,0.004172285,0.004726631
2018-07-25,-0.001337625,-0.007088808,0.002036438,0.001936276,-0.002966411,-0.003085326,-0.001018655,0.001150405,0.004531844,0.008140354
2018-07-26,0.002430154,0.005552035,0.002438197,0.003475375,0.000742473,0.008615387,0.001018655,0.002297249,0,-0.002810334
2018-07-27,-0.001214415,-0.009891927,-0.003252236,-0.007351335,0.001853417,-0.005530061,-0.002378709,-0.003831342,0.002258136,-0.005958825
2018-07-30,-0.00162116,-0.004358507,-0.001629925,-0.005061365,0.002219869,-0.006180327,0,-0.002306212,-0.003012198,-0.005994746
2018-07-31,0.004452607,-0.00062426,0.00447588,0,0.001846245,0.003712853,0.000680181,0.004223584,0.002636153,0.004735618
2018-08-01,0.004030821,-0.002187882,-0.002845955,0.001170017,-0.001107605,0.001234624,0.001359053,-0.003069813,-0.002636153,-0.000945338
2018-08-02,-0.000805191,0.008412646,0.002440084,0.003114227,-0.001108432,0.002464369,-0.002720109,0.002686534,-0.003021126,0.004717811
2018-08-03,0,0.002169307,-0.000406323,0.00465308,0,0.001844378,0,0.000383279,0.000378092,0.005007621
2018-08-07,-0.007272816,-0.006834319,-0.007750472,-0.00659822,-0.008912059,-0.004308748,-0.001703929,-0.006920244,0.003397097,0.006845245
2018-08-08,0.002430154,0.000934584,0.002045505,-0.00311995,0,-0.004327837,0.001363606,0.00077112,-0.000754062,-0.000620484
2018-08-09,0.003231097,0,0.006923442,0.002730406,0.006320884,0.000619637,0.004417794,0.00538242,0.001507169,-0.001241797
2018-08-10,-0.004040696,0.005590369,-0.006106507,-0.00234006,-0.006320884,0,-0.006805037,-0.004226561,-0.014028658,-0.006545104
2018-08-13,0.00040501,0,-0.002862441,-0.005874462,0.001490989,-0.009956718,0.000341367,-0.005018233,-0.004976283,-0.0040732
2018-08-14,0.007659564,0,0.00693733,-0.003935318,0,-0.005644127,0.004087422,0.005018233,0.00383022,0.006259927
2018-08-15,-0.001607121,-0.009334462,-0.013511012,-0.004347021,0,-0.018407719,0,-0.010840206,-0.013857122,-0.007516748
2018-08-16,0.009208915,0.004366732,0.006164078,0.001978189,0,0.00829346,0.001018886,0.005047641,0.005411787,0.008140354
2018-08-17,0.005564646,0.003727977,0.006533322,0.003944941,0,0.006964282,0.004066493,0.006177614,0.001925583,0.003113325
2018-08-20,-0.000793478,-0.002794512,-0.000814467,0.007452695,0.00445914,0.011292529,-0.000338326,0.000384632,0.003456899,0.002793693
2018-08-21,0,0,-0.004081446,0.00351058,0.001111852,0.006838656,-0.002709973,-0.001540225,0.000766648,0.002167638
2018-08-22,-0.000396524,-0.004050439,0.002858982,0.00311029,0.002589213,0.001238446,0,0.003078261,0.002296205,-0.000928338
2018-08-23,-0.003577623,-0.003127158,-0.000408366,-0.00194283,-0.002218692,-0.002478174,0,-0.001153238,-0.001147465,-0.001859363
2018-08-24,-0.001594424,-0.000939956,0,0.00543076,-0.001111619,0.005567565,-0.003397673,0.0015374,0.002293528,0.006492426
2018-08-27,0.004672474,0.005003123,0.005164865,0.008090873,0.007017551,0.007375527,0.002039851,0.005361894,0.010634382,0.007368817
2018-08-28,-0.003592542,-0.000936009,-0.005328864,-0.008864942,-0.003317944,-0.004911158,-0.004425352,-0.005361894,-0.001134019,0.000305892
2018-08-29,-0.000799343,-0.004380562,0.002463023,0.003478364,0,0.006135141,0,0.002684429,0.003398293,0.006097607
2018-08-30,-0.001201802,0.000313448,0.000409923,-0.003478364,0.001107605,-0.009216853,0.003065991,-0.000766321,-0.009468153,-0.004264472
2018-08-31,-0.006430669,0,-0.00616641,0,-0.004436684,-0.003710495,-0.006484061,-0.006151444,-0.003812392,0.000610449
2018-09-04,-0.008097236,0,-0.007450413,-0.012074211,-0.006691412,-0.012468852,-0.006525834,-0.006189564,-0.006130195,-0.001832208
2018-09-05,0.002841683,-0.017072757,0.001245694,-0.004713215,-0.00598579,-0.009455048,-0.000344312,-0.001164699,-0.010819383,-0.003060848
2018-09-06,-0.000405687,0.007624039,-0.002493039,-0.003944941,0.001499934,-0.005079282,0.000689088,-0.002723569,-0.005063234,-0.00307031
2018-09-07,-0.002435996,0,-0.001665388,0.003157065,-0.007144299,-0.001911296,-0.005180455,-0.000389246,-0.004304442,-0.002154927
2018-09-10,0.002841683,-0.003804771,-0.003338728,0.002754307,0.00188477,0.012044577,0.001729867,-0.001950555,0.003913902,0.001847471
2018-09-11,0.000405114,0.004753647,0.001253598,0.00117818,0,-0.006955278,0.002416759,0.001950555,0.001951355,0.003684122
2018-09-12,-0.002028134,-0.00380119,-0.004603707,0.00547956,-0.00452984,0.00884397,-0.006920417,-0.002341077,0.001947288,0
2018-09-13,-0.003253092,-0.001270156,-0.001258993,-0.00547956,0.001134283,-0.007575941,0.00173459,-0.002738118,0.005432699,0.00550129
2018-09-14,0.003253092,-0.002864045,0.000839439,0.002743424,0,0.003163346,-0.00208208,0.001174456,0.005018279,0.000304966
2018-09-17,0.002433084,0,0.004605537,0.002345637,0.001510788,0.001893525,0.005542064,0.003904739,-0.003471611,-0.005193248
2018-09-18,0.000809867,0,0.00707594,0.006228251,0.010137164,0.002519071,0.001725844,0.007763988,0.011907232,0.005497672
2018-09-19,-0.004191893,0.002973872,-0.002907699,0.004832732,0.000865477,0.005803052,-0.001635309,-0.00316304,0.002288193,0.001217732
2018-09-20,0.003257338,0,0.004565494,-0.005067051,0.001128306,-0.001258917,0,0.003903209,0.00721217,0.007576761
2018-09-21,0.000812514,0.006047853,0,0.000390472,0.003376449,-0.001260247,0.00139195,0,0.004151469,-0.000603831
2018-09-24,-0.005294279,-0.000634718,-0.002072456,0.003898999,-0.001874452,-0.000630784,0,-0.000389347,-0.003773377,-0.004238587
2018-09-25,-0.001634325,0.001586514,-0.002493039,-0.000778836,-0.002630303,0,0.001737081,-0.001950551,0.004150204,-0.001214341
2018-09-26,0.000817496,0,0.001662522,-0.003120163,-0.002636698,-0.005059743,-0.000347222,-0.000390576,0.000376556,-0.003347125
2018-09-27,0.002856829,-0.002539687,0.005797156,-0.001955062,0,0.003797173,0.002773782,0.003898643,0.004506189,0.003651009
2018-09-28,-0.010651942,-0.005098908,-0.011627919,0,0,0.003783257,0,-0.0089897,-0.006012747,-0.000303883
2018-10-01,0.001646532,0.005098908,0.003335943,-0.00117491,-0.001132339,0.001257677,-0.010442221,0.002744391,0.004137585,0.003638704
2018-10-02,-0.004533533,-0.01086621,-0.005426695,-0.006289225,-0.006440782,-0.006304843,-0.004558853,-0.005496381,-0.004514752,-0.000605516
2018-10-03,-0.000413236,0,0.002925733,0.003542462,0,0.005047165,0,0.003144468,0.003763736,0.000302708
2018-10-04,-0.00414084,0.002887929,-0.001670855,-0.009871713,0.001519201,-0.006946705,0.000702547,-0.003538365,-0.013235217,-0.007597612
2018-10-05,-0.002908907,0,-0.004189196,-0.004773444,-0.007619054,-0.007633734,-0.001757608,-0.003550975,-0.007258923,-0.00581304
2018-10-09,-0.007937942,0,-0.005050498,-0.002794842,-0.002297101,-0.00576387,-0.003524907,-0.005151489,-0.008084825,-0.001228265
2018-10-10,-0.015215528,0,-0.022185352,-0.019786573,-0.019741383,-0.017492866,-0.009579614,-0.022094031,-0.024257614,-0.032789847
2018-10-11,-0.015883778,-0.033227883,-0.014776498,0.001630169,-0.020138824,-0.002617751,-0.01617274,-0.011848756,-0.016371036,-0.021174933
2018-10-12,-0.002165716,-0.004981029,0.003932942,0.002845977,-0.00079812,0.00327107,-0.001087653,0.005737791,0.003616789,0.013846521
2018-10-15,0.001733078,0.01519705,-0.001309501,0.005264166,0.002392355,0.001305225,0,0,-0.002409678,-0.006416376
2018-10-16,0.010764377,0.006210017,0.011290018,0.002420348,-0.001594236,0.003906411,0.006867755,0.010164574,0.017537154,0.021964992
2018-10-17,0.000427738,-0.00489947,-0.000431875,-0.00403734,0.006758184,-0.005864955,0,-0.002835556,-0.00276943,-0.000315013
2018-10-18,-0.004719799,0,-0.008677001,-0.007715722,0,-0.008533219,-0.002163771,-0.008146832,-0.012759424,-0.014913889
2018-10-19,0.006003258,-0.003937017,0.006514622,0.006906538,0.002769611,0.013097842,0.010415032,0.004488872,0.004004905,-0.000639395
2018-10-22,-0.001283459,-0.003952649,-0.002600799,-0.013860651,-0.005944118,-0.015737989,-0.002503895,-0.004488872,-0.001199779,-0.004488703
2018-10-23,-0.001713773,-0.013289176,-0.009156128,-0.007830377,-0.014815208,-0.009296202,-0.002510261,-0.00821351,-0.010054384,-0.005154701
2018-10-24,-0.018611134,-0.020612379,-0.023040652,-0.026835875,-0.007693804,-0.022260747,-0.009379735,-0.023785785,-0.024965635,-0.031165207
2018-10-25,0.004905197,0.003748663,0,0.002546849,-0.002849758,0.006798094,-0.004722986,0.000844346,0.015217556,0.019142336
2018-10-26,-0.006574754,-0.009569718,-0.002243782,-0.000848576,-0.011480304,-0.003393236,-0.007309838,-0.002957968,-0.010669187,-0.018143334
2018-10-29,-0.004407161,0,-0.006761078,-0.01797982,-0.008281738,-0.019218207,0.00402705,-0.010208685,0.000412541,-0.007015191
2018-10-30,0.009670275,0,0.013030837,-0.006065692,0.014448327,0,-0.002194719,0.011477101,0.015954493,0.015963142
2018-10-31,0.008277092,0.021404152,0.006230694,0.023196641,0.009382199,0.015130914,0.007296668,0.008836716,0.007278572,0.010828552
2018-11-01,0.007778777,0.002685433,0.007953878,0.009298461,0.000811675,0.01490572,0.002178699,0.00875936,0.004823191,0.01006682
2018-11-02,0.000860549,0.003680642,-0.000880572,-0.006330231,0.000811017,-0.011498402,-0.001088675,-0.002078668,0.003602313,-0.00778474
2018-11-05,0.008991764,0,0.005710675,0.011784383,0,0.018200675,0.008316618,0.006222991,-0.001199391,0.006814921
2018-11-06,-0.001279537,0.008315481,0.005242305,0.002507471,0,-0.001336907,0.005745061,0.005361746,0.003992024,0.007089943
2018-11-07,0.005533194,0,0.004781609,0.000834305,0.016482643,0.002004758,0.003574079,0.004924015,0.01148743,0.020658574
2018-11-08,0.00254361,0.009887993,0.001733013,-0.004597849,0,-0.012764914,-0.001785463,-0.001638504,-0.005529027,-0.002204466
2018-11-09,-0.001695426,0,-0.004338125,-0.009682048,-0.003995052,-0.010193691,0,-0.004520421,-0.003968307,-0.008866315
2018-11-12,-0.000848183,0,-0.005668243,-0.008922762,-0.007231977,-0.001367062,0.000357396,-0.007441122,-0.012000151,-0.019917263
2018-11-13,0.003812386,-0.012209407,-0.000437762,-0.002992432,-0.00121027,-0.020035263,0,-0.001660862,0.001206305,-0.001298612
2018-11-14,0.000422937,0,0.000874514,-0.005580202,0,0.005567202,0,0.000830824,0.000803793,-0.007500619
2018-11-15,0.000844864,0,0.000873852,0,0,-0.006963574,0,0.000830038,0.001605009,0.010744077
2018-11-16,0.001688062,0.002321414,0,-0.000430893,-0.002020651,0.003487778,0.007120188,0.000829542,-0.003615107,0.002910365
2018-11-19,-0.004224639,-0.001989499,-0.003061163,-0.008216205,0.000404418,0.001391868,-0.004622228,-0.005404193,-0.010518079,-0.017261492
2018-11-20,-0.00935798,-0.011348492,-0.013671796,-0.006097491,-0.018776006,-0.016830791,-0.010389034,-0.013006257,-0.012686655,-0.018233595
2018-11-21,0.008510653,0.021256221,0.015422355,0.001309621,0.020795841,0.011252015,0.016429045,0.014672202,0.013905939,0.003006616
2018-11-22,-0.000423589,0,-0.001312837,0.009120598,-0.007697115,0.00139749,0,-0.000832794,-0.008975883,-0.007701365
2018-11-23,-0.001697637,-0.012899258,-0.006588923,-0.007812496,0,-0.014064942,-0.010325909,-0.006266708,-0.002051331,-0.000336159
2018-11-26,-0.002976543,0,0.003519398,-0.004366637,0,-0.012112651,0.005710324,0.002093172,0.022737485,0.016672526
2018-11-27,-0.001627209,0,-0.003636306,-0.007027143,0,-0.011535737,-0.002851126,-0.004191124,-0.001205172,0.002971799
2018-11-28,0.00981025,0.015524866,0.014553764,0.01400491,0.00567728,0.013683979,0.004628891,0.013350383,0.00960009,0.02346161
2018-11-29,0.002966191,0.010758061,0.003060326,0.003470517,0,0.005706111,0.009545745,0.003309693,-0.005588713,-0.002257131
2018-11-30,-0.00211805,-0.000648824,-0.000873387,0,-0.002429112,0,0.000703249,-0.000413119,-0.000801035,0.007717155
2018-12-03,-0.001273008,-0.000973869,0.005228667,0.004321637,0.006867241,0.007792998,-0.002816638,0.00494658,0.01155181,0.011148328
2018-12-04,-0.010671987,0.001298177,-0.012683292,-0.015207933,-0.008489934,-0.01636453,-0.004948734,-0.012828877,-0.027707215,-0.031861107
2018-12-05,0.00042836,0,0.010943608,-0.002630103,0,-0.005755373,0.00600579,0.007882297,0.00162735,0.005869001
2018-12-06,-0.008183963,-0.020646201,-0.019341457,-0.006164909,-0.013077508,-0.010152432,-0.011691604,-0.015826878,-0.013093325,-0.007832945
2018-12-07,-0.006508738,0,-0.010709394,0.00220588,-0.004122149,0.005814152,-0.007153213,-0.008431709,-0.008686804,-0.024209465
2018-12-10,-0.008745509,-0.02175806,-0.003595821,-0.01330986,-0.002895386,-0.017544338,-0.00792804,-0.005519104,-0.002912499,0.003685749
2018-12-11,-0.004401604,0.005399843,-0.004964831,0.007564064,0,0.002945453,0.004332033,-0.003411707,0.005401977,-0.001673657
2018-12-12,0.001322774,0,0.008111724,0.00221399,0,0.00659596,0.002159301,0.007235531,0.013174421,0.005679006
2018-12-13,-0.001763448,0,-0.00134721,-0.006211307,-0.005816342,-0.001462295,0.000359451,-0.001697716,-0.002456856,-0.000333065
2018-12-14,-0.003537023,-0.003709404,-0.00766998,-0.0161511,0,-0.016224418,-0.008661382,-0.010676928,-0.011131969,-0.01951625
2018-12-17,-0.014722162,-0.020133676,-0.015058391,-0.004987491,-0.021053527,-0.020278545,-0.006910422,-0.015577929,-0.010837905,-0.021639096
2018-12-18,0.00358872,0,0.003213235,-0.002275245,0,0.00906356,-0.001826389,0.00435167,-0.002517972,-0.000694692
2018-12-19,-0.005838898,0,-0.010596744,-0.013299952,-0.008117864,-0.00906356,-0.002196244,-0.011793377,-0.007168427,-0.014701217
2018-12-20,-0.008141406,-0.012487131,-0.010242252,-0.006484619,0,0,-0.014765839,-0.007940048,-0.013205729,-0.017069833
2018-12-21,-0.013257231,0,-0.013663326,-0.014038593,-0.026957981,-0.008381051,-0.014609646,-0.013374896,-0.012513418,-0.021389343
2018-12-24,-0.0120368,-0.026526782,-0.01289098,-0.00804354,-0.006189504,-0.014643816,0.013493425,-0.011284367,-0.018847836,-0.027867341
2018-12-27,0.018459263,0.021277308,0.028891287,0.016490542,0.015401993,0.019985566,-0.005974732,0.026871473,0.02577107,0.0571166
2018-12-28,0.01015127,0.013971681,0.003727977,0.022316637,0.013534351,0.016946809,0.007028391,0.005677229,0.005049601,-0.001907317
2018-12-31,0.004992046,0,0.005565874,0.004568388,0.006483614,0,0.002618235,0.007929673,-0.001738182,0.008608124
2019-01-02,0.002260961,0,0.000462414,0.00862261,0.001291694,0.021522172,0,0.000438679,0.002172464,0.001784191
2019-01-03,-0.004526596,0,-0.010223322,-0.009078709,-0.01038088,0.002932718,-0.006370426,-0.010139046,-0.012227344,-0.026735653
2019-01-04,0.009033073,0,0.015755837,0.010884591,0,0.010920988,0.009726953,0.016260488,0.029865994,0.034548206
2019-01-07,0.006275175,0.020937684,0.004587188,0.008086505,0.015959086,0.009369234,0.00334501,0.004783664,-0.000426591,0.006346897
2019-01-08,0.00933976,0.007782312,0.007296076,0.009795092,0,0.000717216,0.004442692,0.007348284,0.008496146,0.009445665
2019-01-09,0.012755656,0,0.01353787,0.014078547,0.021169331,0.019169986,0.015396312,0.01368701,0.002534979,0.004862722
2019-01-10,0.010002365,0,0.005810109,0.007832802,-0.002936985,0,0,0.006351969,0.008821523,0.004494556
2019-01-11,0.004317627,0.022989454,0.002670563,0.004756801,0.013770306,0.002107387,0,0.00252934,-0.007135274,-0.00103548
2019-01-14,-0.001724569,0.007220274,0.001332096,0.003015221,0.001656358,0,0.010853964,0.002523151,-0.005491011,-0.004499006
2019-01-15,0.004306363,0,0.006194938,0.002148483,0.001240421,-0.00140436,0.002874484,0.005027332,0.007174611,0.010352028
2019-01-16,0.003432127,0.007817516,0.003522474,0.002143306,0,-0.000703027,0.003581554,0.003754186,0.005451675,0.002057679
2019-01-17,0.006829063,0.006790744,0.008317127,0.004699657,0.014766653,-0.001407396,0.007480233,0.006638829,0.00083624,0.007168432
2019-01-18,0.005937196,0.006744838,0.007815651,0.002129272,0,0.000704017,0.007776733,0.007005795,0.016166031,0.013513784
2019-01-21,0,-0.000320153,0.000432621,0.00085063,0.008917807,-0.000704017,-0.001409525,0,-0.00412021,-0.002688235
2019-01-22,-0.004662202,0,-0.005201671,-0.008535987,0,-0.013470642,-0.004948686,-0.005352856,-0.012045821,-0.011506014
2019-01-23,-0.000424678,-0.004492976,-0.000434574,-0.001286878,0,0.001426469,0,-0.000826223,0.002087263,0.002040117
2019-01-24,0.001698416,0.003211268,0.003905393,0.00854679,-0.006884139,0.008516705,0.002123624,0.004946418,0.004576569,0.001696783
2019-01-25,0.002594836,0.008301579,0.004321551,0.009739768,0.005672577,0.011942568,0.001413549,0.004512929,0.003729187,0.007095978
2019-01-28,0.002121375,0.001588324,-0.000431351,0.002945485,-0.003237449,-0.002797149,0.0035249,0.001635896,-0.003729187,-0.007434991
